Virtual User Script started at: 07.09.2021 15:36:17	[MsgId: MMSG-15967]
ByeTicket.c(159):       <TR bgcolor="#EFF2F7">\n
ByeTicket.c(159):         <TD>*\n
ByeTicket.c(159):         </TD>\n
ByeTicket.c(159):         <TD >\n
ByeTicket.c(159):             Credit Account Balance\n
ByeTicket.c(159):         </TD>\n
ByeTicket.c(159):         <TD>\n
ByeTicket.c(159):            <b> $0.00 </b>\n
ByeTicket.c(159):         </TD>\n
ByeTicket.c(159):       </TR></Table>\n
ByeTicket.c(159):     <BR/>\n
ByeTicket.c(159):     <Table width="85%" border="0">\n
ByeTicket.c(159):       <tr>\n
ByeTicket.c(159):         <td align=right>\n
ByeTicket.c(159):     <form method="post" action="" enctype="application/x-www-form-urlencoded">\n
ByeTicket.c(159):     <input type="image" name="Book Another" src="/WebTours/images/bookanother.gif" border="0" 
ByeTicket.c(159):     /></form>    </td>\n
ByeTicket.c(159):       </tr>\n
ByeTicket.c(159):     </Table>\n
ByeTicket.c(159):     \n
ByeTicket.c(159):     </Center>\n
ByeTicket.c(159):     \n
ByeTicket.c(159):     </body>\n
ByeTicket.c(159):     </html>
ByeTicket.c(159): Found resource "http://127.0.0.1:1080/WebTours/images/bookanother.gif" in HTML "http://127.0.0.1:1080/cgi-bin/reservations.pl"  	[MsgId: MMSG-26659]
ByeTicket.c(159): t=72690ms: 298-byte response headers for "http://127.0.0.1:1080/WebTours/images/bookanother.gif" (RelFrameId=, Internal ID=51)
ByeTicket.c(159):     HTTP/1.1 200 OK\r\n
ByeTicket.c(159):     Date: Tue, 07 Sep 2021 12:37:29 GMT\r\n
ByeTicket.c(159):     Server: Apache/2.2.21 (Win32)\r\n
ByeTicket.c(159):     Last-Modified: Fri, 23 Oct 2020 16:59:06 GMT\r\n
ByeTicket.c(159):     ETag: "50000000775d8-326-5b2597f9dcce5"\r\n
ByeTicket.c(159):     Accept-Ranges: bytes\r\n
ByeTicket.c(159):     Content-Length: 806\r\n
ByeTicket.c(159):     Keep-Alive: timeout=5, max=100\r\n
ByeTicket.c(159):     Connection: Keep-Alive\r\n
ByeTicket.c(159):     Content-Type: image/gif\r\n
ByeTicket.c(159):     \r\n
ByeTicket.c(159): t=72690ms: 806-byte response body for "http://127.0.0.1:1080/WebTours/images/bookanother.gif" (RelFrameId=, Internal ID=51)
ByeTicket.c(159): Registered web_reg_find successful for "Text=Reservation Made!" (count=1)  	[MsgId: MMSG-26364]
ByeTicket.c(159): web_submit_data("reservations.pl_3") was successful, 3286 body bytes, 678 header bytes, 12 chunking overhead bytes  	[MsgId: MMSG-26385]
ByeTicket.c(188): Notify: Transaction "payment_details" ended with a "Pass" status (Duration: 5,1604 Think Time: 5,0138 Wasted Time: 0,0000).	[MsgId: MMSG-16870]
ByeTicket.c(191): Notify: Transaction "click_button_itinerary" started.	[MsgId: MMSG-16999]
ByeTicket.c(193): Think time - Waiting 5,00 seconds (according to limit).	[MsgId: MMSG-15946]
ByeTicket.c(193): lr_think_time: 5,00 seconds.	[MsgId: MMSG-15948]
ByeTicket.c(195): web_reg_find started  	[MsgId: MMSG-26355]
ByeTicket.c(195): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
ByeTicket.c(197): web_url("Itinerary Button") started  	[MsgId: MMSG-26355]
ByeTicket.c(197): t=77817ms: 215-byte response headers for "http://127.0.0.1:1080/cgi-bin/welcome.pl?page=itinerary" (RelFrameId=1, Internal ID=52)
ByeTicket.c(197):     HTTP/1.1 200 OK\r\n
ByeTicket.c(197):     Date: Tue, 07 Sep 2021 12:37:34 GMT\r\n
ByeTicket.c(197):     Server: Apache/2.2.21 (Win32)\r\n
ByeTicket.c(197):     Keep-Alive: timeout=5, max=99\r\n
ByeTicket.c(197):     Connection: Keep-Alive\r\n
ByeTicket.c(197):     Transfer-Encoding: chunked\r\n
ByeTicket.c(197):     Content-Type: text/html; charset=ISO-8859-1\r\n
ByeTicket.c(197):     \r\n
ByeTicket.c(197): t=77817ms: 5-byte chunked response overhead for "http://127.0.0.1:1080/cgi-bin/welcome.pl?page=itinerary" (RelFrameId=1, Internal ID=52)
ByeTicket.c(197):     24f\r\n
ByeTicket.c(197): t=77817ms: 7-byte chunked response overhead for "http://127.0.0.1:1080/cgi-bin/welcome.pl?page=itinerary" (RelFrameId=1, Internal ID=52)
ByeTicket.c(197):     \r\n
ByeTicket.c(197):     0\r\n
ByeTicket.c(197):     \r\n
ByeTicket.c(197): t=77817ms: 591-byte chunked response body for "http://127.0.0.1:1080/cgi-bin/welcome.pl?page=itinerary" (RelFrameId=1, Internal ID=52)
ByeTicket.c(197):     <!-- \n
ByeTicket.c(197):      User wants the intineraries.  Since user has already logged on,\n
ByeTicket.c(197):      we can give them the menu in the navbar.\n
ByeTicket.c(197):      --->\n
ByeTicket.c(197):     \n
ByeTicket.c(197):     <html>\n
ByeTicket.c(197):     <title>Web Tours</title>\n
ByeTicket.c(197):        <!-- Frame Set -->\n
ByeTicket.c(197):        <frameset cols="160,*" border="1" frameborder="1">\n
ByeTicket.c(197):           <!-- Navigation Frame -->\n
ByeTicket.c(197):           <frame src="nav.pl?page=menu&in=itinerary" name="navbar" \n
ByeTicket.c(197):                 marginheight="2" marginwidth="2" noresize="noresize" scrolling="auto"/>\n
ByeTicket.c(197):           <!-- Itinerary Frame -->\n
ByeTicket.c(197):           <frame src="itinerary.pl" name="info" \n
ByeTicket.c(197):                 marginheight="2" marginwidth="2" noresize="noresize" scrolling="auto"/>\n
ByeTicket.c(197):        </frameset>\n
ByeTicket.c(197):     </html>\n
ByeTicket.c(197): Detected non-resource "http://127.0.0.1:1080/cgi-bin/nav.pl?page=menu&in=itinerary" in "http://127.0.0.1:1080/cgi-bin/welcome.pl?page=itinerary"  	[MsgId: MMSG-26574]
ByeTicket.c(197): Detected non-resource "http://127.0.0.1:1080/cgi-bin/itinerary.pl" in "http://127.0.0.1:1080/cgi-bin/welcome.pl?page=itinerary"  	[MsgId: MMSG-26574]
ByeTicket.c(197): t=77878ms: 256-byte response headers for "http://127.0.0.1:1080/cgi-bin/itinerary.pl" (RelFrameId=1.2, Internal ID=54)
ByeTicket.c(197):     HTTP/1.1 200 OK\r\n
ByeTicket.c(197):     Date: Tue, 07 Sep 2021 12:37:34 GMT\r\n
ByeTicket.c(197):     Server: Apache/2.2.21 (Win32)\r\n
ByeTicket.c(197):     Expires: Mon, 06 Sep 2021 12:37:34 GMT\r\n
ByeTicket.c(197):     Keep-Alive: timeout=5, max=100\r\n
ByeTicket.c(197):     Connection: Keep-Alive\r\n
ByeTicket.c(197):     Transfer-Encoding: chunked\r\n
ByeTicket.c(197):     Content-Type: text/html; charset=ISO-8859-1\r\n
ByeTicket.c(197):     \r\n
ByeTicket.c(197): t=77878ms: 5-byte chunked response overhead for "http://127.0.0.1:1080/cgi-bin/itinerary.pl" (RelFrameId=1.2, Internal ID=54)
ByeTicket.c(197):     a43\r\n
ByeTicket.c(197): t=77878ms: 7-byte chunked response overhead for "http://127.0.0.1:1080/cgi-bin/itinerary.pl" (RelFrameId=1.2, Internal ID=54)
ByeTicket.c(197):     \r\n
ByeTicket.c(197):     0\r\n
ByeTicket.c(197):     \r\n
ByeTicket.c(197): t=77879ms: 2627-byte chunked response body for "http://127.0.0.1:1080/cgi-bin/itinerary.pl" (RelFrameId=1.2, Internal ID=54)
ByeTicket.c(197):     <!DOCTYPE html\n
ByeTicket.c(197):     \tPUBLIC "-//W3C//DTD XHTML 1.0 Transitional//EN"\n
ByeTicket.c(197):     \t "http://www.w3.org/TR/xhtml1/DTD/xhtml1-transitional.dtd">\n
ByeTicket.c(197):     <html xmlns="http://www.w3.org/1999/xhtml" lang="en-US" xml:lang="en-US">\n
ByeTicket.c(197):     <head>\n
ByeTicket.c(197):     <title>Flights List</title>\n
ByeTicket.c(197):     <meta http-equiv="Content-Type" content="text/html; charset=iso-8859-1" />\n
ByeTicket.c(197):     </head>\n
ByeTicket.c(197):     <body bgcolor="#E0E7F1">\n
ByeTicket.c(197):     <style>blockquote {font-family: tahoma; font-size : 10pt}H1 {font-family: tahoma; font-siz
ByeTicket.c(197):     e : 22pt; color: #993333}small {font-family: tahoma; font-size : 8pt}H3 {font-family: taho
ByeTicket.c(197):     ma; font-size : 10pt; color: black}TD {font-family: tahoma; font-size : 8pt; color: black}
ByeTicket.c(197):     </style><BR/><BR/><h1><font color="#003366">&nbsp;&nbsp;<b>Itinerary</font></b></h1><block
ByeTicket.c(197):     quote><form method="post" action="itinerary.pl" enctype="application/x-www-form-urlencoded
ByeTicket.c(197):     ">\n
ByeTicket.c(197):     <center>\n
ByeTicket.c(197):     <TABLE BORDER="0" WIDTH="85%" CELLSPACING="0">\n
ByeTicket.c(197):     <TR bgcolor="#5E7884">\n
ByeTicket.c(197):       <TD colspan="4" align="center"><font color="white"><B>Alex Norman\n
ByeTicket.c(197):      's Flight Transaction Summary</B></color></TD></TR>\n
ByeTicket.c(197):     \n
ByeTicket.c(197):     <!-- Flight #1 -->\n
ByeTicket.c(197):     <TR bgcolor="#EFF2F7">\n
ByeTicket.c(197):       <TD width="5%" rowspan="2" align="left" valign="top">\n
ByeTicket.c(197):     <b>\n
ByeTicket.c(197):     <label><input type="checkbox" name="1" value="on" /></label></font></b>\n
ByeTicket.c(197):     <input type="hidden" name="flightID" value="1600492-7-AN"  />\n
ByeTicket.c(197):       </TD>\n
ByeTicket.c(197):       <TD width="45%" valign="top">\n
ByeTicket.c(197):           <b>&nbsp;&nbsp;A  class ticket for :</b><br/>\n
ByeTicket.c(197):           <center><table border="0" width="85%"><tr><td>\n
ByeTicket.c(197):           <li><i>Alex Norman\n
ByeTicket.c(197):           <li><i></i>\n
ByeTicket.c(197):           </td></tr></table></center>\n
ByeTicket.c(197):       </TD>\n
ByeTicket.c(197):       <TD width="5%" >.<br/>.<br/>.<br/>.</TD>\n
ByeTicket.c(197):       <TD width="45%" valign=top><b>Invoice sent to:</b><br/>\n
ByeTicket.c(197):           <center>\n
ByeTicket.c(197):           <Table width="80%" cellspacing="0" > <tr> <td>\n
ByeTicket.c(197):               Alex Norman\n
ByeTicket.c(197):     <br/>\n
ByeTicket.c(197):               Vermont<br/>\n
ByeTicket.c(197):               Brussels<br/>\n
ByeTicket.c(197):               <br/>\n
ByeTicket.c(197):               Total Charge: $ 0 <BR/> (CC: x-4321)\n
ByeTicket.c(197):           </td> </tr> </table>\n
ByeTicket.c(197):           </center>\n
ByeTicket.c(197):       </TD>\n
ByeTicket.c(197):     </TR>\n
ByeTicket.c(197):     <TR bgcolor="#EFF2F7">\n
ByeTicket.c(197):       <TD COLSPAN="3">\n
ByeTicket.c(197):       <b>Flight Details:</b><BR/>  <center>\n
ByeTicket.c(197):       07/09/2021\n
ByeTicket.c(197):      :  8am : Flight 330 leaves Los Angeles  for Los Angeles.<br>  </center>\n
ByeTicket.c(197):       </TD>\n
ByeTicket.c(197):     </TR>\n
ByeTicket.c(197):     \n
ByeTicket.c(197):     <TR bgcolor="#EFF2F7">\n
ByeTicket.c(197):       <TD COLSPAN="4">\n
ByeTicket.c(197):       <hr/>\n
ByeTicket.c(197):       </TD>\n
ByeTicket.c(197):     </TR>\n
ByeTicket.c(197):     <TR>\n
ByeTicket.c(197):        <TD align="center" COLSPAN="4">\n
ByeTicket.c(197):        <b>A total of 1 scheduled flights.</font></b>\n
ByeTicket.c(197):        </TD>\n
ByeTicket.c(197):     </TR>\n
ByeTicket.c(197):     </TABLE>\n
ByeTicket.c(197):     \n
ByeTicket.c(197):     <TABLE WIDTH="87%" BORDER="0" CELLSPACING="0">\n
ByeTicket.c(197):     <TR>\n
ByeTicket.c(197):     <TD align="left" width="50%" >\n
ByeTicket.c(197):     <input type="image" name="removeFlights" src="/WebTours/images/cancelreservation.gif" bord
ByeTicket.c(197):     er="0" /></TD>\n
ByeTicket.c(197):     <TD align="right" width="50%" >\n
ByeTicket.c(197):     <input type="image" name="removeAllFlights" src="/WebTours/images/cancelallreservations.gi
ByeTicket.c(197):     f" border="0" /></TD>\n
ByeTicket.c(197):     </TABLE>\n
ByeTicket.c(197):     \n
ByeTicket.c(197):     <div><input type="hidden" name=".cgifields" value="1"  /></div></form>\n
ByeTicket.c(197):     \n
ByeTicket.c(197):     </center>\n
ByeTicket.c(197):     \n
ByeTicket.c(197):     </body>\n
ByeTicket.c(197):     </html>
ByeTicket.c(197): Found resource "http://127.0.0.1:1080/WebTours/images/cancelreservation.gif" in HTML "http://127.0.0.1:1080/cgi-bin/itinerary.pl"  	[MsgId: MMSG-26659]
ByeTicket.c(197): Found resource "http://127.0.0.1:1080/WebTours/images/cancelallreservations.gif" in HTML "http://127.0.0.1:1080/cgi-bin/itinerary.pl"  	[MsgId: MMSG-26659]
ByeTicket.c(197): t=77881ms: 256-byte response headers for "http://127.0.0.1:1080/cgi-bin/nav.pl?page=menu&in=itinerary" (RelFrameId=1.1, Internal ID=53)
ByeTicket.c(197):     HTTP/1.1 200 OK\r\n
ByeTicket.c(197):     Date: Tue, 07 Sep 2021 12:37:34 GMT\r\n
ByeTicket.c(197):     Server: Apache/2.2.21 (Win32)\r\n
ByeTicket.c(197):     Expires: Mon, 06 Sep 2021 12:37:34 GMT\r\n
ByeTicket.c(197):     Keep-Alive: timeout=5, max=100\r\n
ByeTicket.c(197):     Connection: Keep-Alive\r\n
ByeTicket.c(197):     Transfer-Encoding: chunked\r\n
ByeTicket.c(197):     Content-Type: text/html; charset=ISO-8859-1\r\n
ByeTicket.c(197):     \r\n
ByeTicket.c(197): t=77881ms: 5-byte chunked response overhead for "http://127.0.0.1:1080/cgi-bin/nav.pl?page=menu&in=itinerary" (RelFrameId=1.1, Internal ID=53)
ByeTicket.c(197):     5ca\r\n
ByeTicket.c(197): t=77881ms: 7-byte chunked response overhead for "http://127.0.0.1:1080/cgi-bin/nav.pl?page=menu&in=itinerary" (RelFrameId=1.1, Internal ID=53)
ByeTicket.c(197):     \r\n
ByeTicket.c(197):     0\r\n
ByeTicket.c(197):     \r\n
ByeTicket.c(197): t=77881ms: 1482-byte chunked response body for "http://127.0.0.1:1080/cgi-bin/nav.pl?page=menu&in=itinerary" (RelFrameId=1.1, Internal ID=53)
ByeTicket.c(197):     <!DOCTYPE html\n
ByeTicket.c(197):     \tPUBLIC "-//W3C//DTD XHTML 1.0 Transitional//EN"\n
ByeTicket.c(197):     \t "http://www.w3.org/TR/xhtml1/DTD/xhtml1-transitional.dtd">\n
ByeTicket.c(197):     <html xmlns="http://www.w3.org/1999/xhtml" lang="en-US" xml:lang="en-US">\n
ByeTicket.c(197):     <head>\n
ByeTicket.c(197):     <title>Web Tours Navigation Bar</title>\n
ByeTicket.c(197):     <meta http-equiv="Content-Type" content="text/html; charset=iso-8859-1" />\n
ByeTicket.c(197):     </head>\n
ByeTicket.c(197):     <body bgcolor="#E0E7F1">\n
ByeTicket.c(197):     \n
ByeTicket.c(197):     <style>\n
ByeTicket.c(197):     \tblockquote {font-family: tahoma; font-size : 10pt}\n
ByeTicket.c(197):     \tH1 {font-family: tahoma; font-size : 22pt; color: #993333}\n
ByeTicket.c(197):     \tsmall {font-family: tahoma; font-size : 8pt}\n
ByeTicket.c(197):     \tH3{font-family: tahoma; font-size : 10pt; color: black}\n
ByeTicket.c(197):     \tA {FONT-WEIGHT: bold; FONT-SIZE: 10pt; COLOR: black; FONT-FAMILY: Tahoma; TEXT-DECORATIO
ByeTicket.c(197):     N: none}\n
ByeTicket.c(197):     \tA:hover{ FONT-WEIGHT: bold; FONT-SIZE: 10pt; COLOR: #993333; FONT-FAMILY: Tahoma;TEXT-DE
ByeTicket.c(197):     CORATION: underline}\n
ByeTicket.c(197):     \tTD {font-family: tahoma; font-size : 10pt; color: black}\n
ByeTicket.c(197):     </style>\n
ByeTicket.c(197):     \n
ByeTicket.c(197):     <BR><BR><center>\n
ByeTicket.c(197):     \n
ByeTicket.c(197):     <br clear="both"/><center><A HREF="welcome.pl?page=search" TARGET="body"><IMG BORDER="0" S
ByeTicket.c(197):     RC="/WebTours/images/flights.gif" \n
ByeTicket.c(197):     ALT="Search Flights Button"/></A>\n
ByeTicket.c(197):     <br clear="both"/><A HREF="welcome.pl?page=itinerary" TARGET="body"><IMG BORDER="0" SRC="/
ByeTicket.c(197):     WebTours/images/in_itinerary.gif" \n
ByeTicket.c(197):     ALT="Itinerary Button"/></A>\n
ByeTicket.c(197):     <br clear="both"/><A HREF="welcome.pl?page=menus" TARGET="body"><IMG BORDER="0" SRC="/WebT
ByeTicket.c(197):     ours/images/home.gif" \n
ByeTicket.c(197):     ALT="Home Button"/></A>\n
ByeTicket.c(197):     <br clear><A HREF="welcome.pl?signOff=1" TARGET="body"><IMG BORDER="0" SRC="/WebTours/imag
ByeTicket.c(197):     es/signoff.gif" \n
ByeTicket.c(197):     ALT="SignOff Button"/></A></center>\n
ByeTicket.c(197):     \n
ByeTicket.c(197):     </body>\n
ByeTicket.c(197):     </html>\n
ByeTicket.c(197): Resource "http://127.0.0.1:1080/WebTours/images/flights.gif" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
ByeTicket.c(197): Found resource "http://127.0.0.1:1080/WebTours/images/in_itinerary.gif" in HTML "http://127.0.0.1:1080/cgi-bin/nav.pl?page=menu&in=itinerary"  	[MsgId: MMSG-26659]
ByeTicket.c(197): Resource "http://127.0.0.1:1080/WebTours/images/home.gif" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
ByeTicket.c(197): Resource "http://127.0.0.1:1080/WebTours/images/signoff.gif" is in the cache already and will not be downloaded again  	[MsgId: MMSG-26655]
ByeTicket.c(197): t=77883ms: 299-byte response headers for "http://127.0.0.1:1080/WebTours/images/cancelreservation.gif" (RelFrameId=, Internal ID=55)
ByeTicket.c(197):     HTTP/1.1 200 OK\r\n
ByeTicket.c(197):     Date: Tue, 07 Sep 2021 12:37:34 GMT\r\n
ByeTicket.c(197):     Server: Apache/2.2.21 (Win32)\r\n
ByeTicket.c(197):     Last-Modified: Fri, 23 Oct 2020 16:59:06 GMT\r\n
ByeTicket.c(197):     ETag: "1040000000775db-33f-5b2597fa02f1e"\r\n
ByeTicket.c(197):     Accept-Ranges: bytes\r\n
ByeTicket.c(197):     Content-Length: 831\r\n
ByeTicket.c(197):     Keep-Alive: timeout=5, max=98\r\n
ByeTicket.c(197):     Connection: Keep-Alive\r\n
ByeTicket.c(197):     Content-Type: image/gif\r\n
ByeTicket.c(197):     \r\n
ByeTicket.c(197): t=77883ms: 831-byte response body for "http://127.0.0.1:1080/WebTours/images/cancelreservation.gif" (RelFrameId=, Internal ID=55)
ByeTicket.c(197): t=77884ms: 298-byte response headers for "http://127.0.0.1:1080/WebTours/images/cancelallreservations.gif" (RelFrameId=, Internal ID=56)
ByeTicket.c(197):     HTTP/1.1 200 OK\r\n
ByeTicket.c(197):     Date: Tue, 07 Sep 2021 12:37:34 GMT\r\n
ByeTicket.c(197):     Server: Apache/2.2.21 (Win32)\r\n
ByeTicket.c(197):     Last-Modified: Fri, 23 Oct 2020 16:59:06 GMT\r\n
ByeTicket.c(197):     ETag: "40000000775da-2e6-5b2597f9f7810"\r\n
ByeTicket.c(197):     Accept-Ranges: bytes\r\n
ByeTicket.c(197):     Content-Length: 742\r\n
ByeTicket.c(197):     Keep-Alive: timeout=5, max=100\r\n
ByeTicket.c(197):     Connection: Keep-Alive\r\n
ByeTicket.c(197):     Content-Type: image/gif\r\n
ByeTicket.c(197):     \r\n
ByeTicket.c(197): t=77885ms: 742-byte response body for "http://127.0.0.1:1080/WebTours/images/cancelallreservations.gif" (RelFrameId=, Internal ID=56)
ByeTicket.c(197): t=77925ms: 297-byte response headers for "http://127.0.0.1:1080/WebTours/images/in_itinerary.gif" (RelFrameId=, Internal ID=57)
ByeTicket.c(197):     HTTP/1.1 200 OK\r\n
ByeTicket.c(197):     Date: Tue, 07 Sep 2021 12:37:34 GMT\r\n
ByeTicket.c(197):     Server: Apache/2.2.21 (Win32)\r\n
ByeTicket.c(197):     Last-Modified: Fri, 23 Oct 2020 16:59:07 GMT\r\n
ByeTicket.c(197):     ETag: "40000000775e4-2dd-5b2597fa7cfc7"\r\n
ByeTicket.c(197):     Accept-Ranges: bytes\r\n
ByeTicket.c(197):     Content-Length: 733\r\n
ByeTicket.c(197):     Keep-Alive: timeout=5, max=99\r\n
ByeTicket.c(197):     Connection: Keep-Alive\r\n
ByeTicket.c(197):     Content-Type: image/gif\r\n
ByeTicket.c(197):     \r\n
ByeTicket.c(197): t=77925ms: 733-byte response body for "http://127.0.0.1:1080/WebTours/images/in_itinerary.gif" (RelFrameId=, Internal ID=57)
ByeTicket.c(197): Registered web_reg_find successful for "Text= User wants the intineraries." (count=1)  	[MsgId: MMSG-26364]
ByeTicket.c(197): web_url("Itinerary Button") was successful, 7006 body bytes, 1621 header bytes, 36 chunking overhead bytes  	[MsgId: MMSG-26385]
ByeTicket.c(207): Notify: Transaction "click_button_itinerary" ended with a "Pass" status (Duration: 5,2351 Think Time: 5,0141 Wasted Time: 0,0000).	[MsgId: MMSG-16870]
ByeTicket.c(210): Notify: Transaction "logout" started.	[MsgId: MMSG-16999]
ByeTicket.c(212): Think time - Waiting 5,00 seconds (according to limit).	[MsgId: MMSG-15946]
ByeTicket.c(212): lr_think_time: 5,00 seconds.	[MsgId: MMSG-15948]
ByeTicket.c(214): web_reg_find started  	[MsgId: MMSG-26355]
ByeTicket.c(214): Registering web_reg_find was successful  	[MsgId: MMSG-26390]
ByeTicket.c(216): web_url("SignOff Button") started  	[MsgId: MMSG-26355]
ByeTicket.c(216): t=83005ms: 328-byte response headers for "http://127.0.0.1:1080/cgi-bin/welcome.pl?signOff=1" (RelFrameId=1, Internal ID=58)
ByeTicket.c(216):     HTTP/1.1 200 OK\r\n
ByeTicket.c(216):     Date: Tue, 07 Sep 2021 12:37:39 GMT\r\n
ByeTicket.c(216):     Server: Apache/2.2.21 (Win32)\r\n
ByeTicket.c(216):     Set-Cookie: MSO=SID&1631018259; path=/\r\n
ByeTicket.c(216):     Set-Cookie: MTUserInfo=; path=/; expires=Mon, 06-Sep-2021 12:37:39 GMT\r\n
ByeTicket.c(216):     Keep-Alive: timeout=5, max=100\r\n
ByeTicket.c(216):     Connection: Keep-Alive\r\n
ByeTicket.c(216):     Transfer-Encoding: chunked\r\n
ByeTicket.c(216):     Content-Type: text/html; charset=ISO-8859-1\r\n
ByeTicket.c(216):     \r\n
ByeTicket.c(216): t=83005ms: 5-byte chunked response overhead for "http://127.0.0.1:1080/cgi-bin/welcome.pl?signOff=1" (RelFrameId=1, Internal ID=58)
ByeTicket.c(216):     2ae\r\n
ByeTicket.c(216): t=83005ms: 7-byte chunked response overhead for "http://127.0.0.1:1080/cgi-bin/welcome.pl?signOff=1" (RelFrameId=1, Internal ID=58)
ByeTicket.c(216):     \r\n
ByeTicket.c(216):     0\r\n
ByeTicket.c(216):     \r\n
ByeTicket.c(216): t=83006ms: 686-byte chunked response body for "http://127.0.0.1:1080/cgi-bin/welcome.pl?signOff=1" (RelFrameId=1, Internal ID=58)
ByeTicket.c(216):     <!-- \n
ByeTicket.c(216):      A Session ID has been created and loaded into a cookie called MSO.\n
ByeTicket.c(216):      Also, the server options have been loaded into the cookie called\n
ByeTicket.c(216):      MSO as well.  The server options can be set via the Admin page.\n
ByeTicket.c(216):      --->\n
ByeTicket.c(216):     \n
ByeTicket.c(216):     <html>\n
ByeTicket.c(216):     <title>Web Tours</title>\n
ByeTicket.c(216):        <!-- Frame Set -->\n
ByeTicket.c(216):        <frameset cols="160,*" border="1" frameborder="1">\n
ByeTicket.c(216):           <!-- Navigation Frame -->\n
ByeTicket.c(216):           <frame src="nav.pl?in=home" name="navbar" marginheight="2" marginwidth="2" \n
ByeTicket.c(216):                 noresize="noresize" scrolling="auto"/>\n
ByeTicket.c(216):           <!-- Home Frame -->\n
ByeTicket.c(216):           <frame src="/WebTours/home.html" name="info" marginheight="2" marginwidth="2" \n
ByeTicket.c(216):                 noresize="noresize" scrolling="auto"/>\n
ByeTicket.c(216):        </frameset>\n
ByeTicket.c(216):     </html>\n
ByeTicket.c(216):     \n
ByeTicket.c(216):     </body>\n
ByeTicket.c(216):     </html>
ByeTicket.c(216): Detected non-resource "http://127.0.0.1:1080/cgi-bin/nav.pl?in=home" in "http://127.0.0.1:1080/cgi-bin/welcome.pl?signOff=1"  	[MsgId: MMSG-26574]
ByeTicket.c(216): Detected non-resource "http://127.0.0.1:1080/WebTours/home.html" in "http://127.0.0.1:1080/cgi-bin/welcome.pl?signOff=1"  	[MsgId: MMSG-26574]
ByeTicket.c(216): Retrieving data from cache for "http://127.0.0.1:1080/WebTours/home.html"  	[MsgId: MMSG-26558]
ByeTicket.c(216): t=83006ms: 1361-byte response body retrieved from cache for "http://127.0.0.1:1080/WebTours/home.html" (RelFrameId=1.2, Internal ID=60)
ByeTicket.c(216):     <HTML>\n
ByeTicket.c(216):     <HEAD>\n
ByeTicket.c(216):     \t<title>Web Tours</title>\n
ByeTicket.c(216):     </HEAD>\n
ByeTicket.c(216):     <style>\n
ByeTicket.c(216):     \tblockquote {font-family: tahoma; font-size : 10pt}\n
ByeTicket.c(216):     \tH1 {font-family: tahoma; font-size : 22pt; color: #003366}\n
ByeTicket.c(216):     \tsmall {font-family: tahoma; font-size : 8pt}\n
ByeTicket.c(216):     \tH3{font-family: tahoma; font-size : 10pt; color: black}\n
ByeTicket.c(216):     \tA {FONT-WEIGHT: bold; FONT-SIZE: 10pt; COLOR: black; FONT-FAMILY: Tahoma; TEXT-DECORATIO
ByeTicket.c(216):     N: none}\n
ByeTicket.c(216):     \tA:hover{ FONT-WEIGHT: bold; FONT-SIZE: 10pt; COLOR: #993333; FONT-FAMILY: Tahoma;TEXT-DE
ByeTicket.c(216):     CORATION: underline}\n
ByeTicket.c(216):     \tTD {font-family: tahoma; font-size : 10pt; color: black}\n
ByeTicket.c(216):     </style>\n
ByeTicket.c(216):     <body bgcolor="#e0e7f1">\n
ByeTicket.c(216):     <BR/>\n
ByeTicket.c(216):     <BR/>\n
ByeTicket.c(216):     <BR/>\n
ByeTicket.c(216):     <br/>\n
ByeTicket.c(216):     <table border="0">\n
ByeTicket.c(216):     <tr><td></td></tr>\n
ByeTicket.c(216):     <TR><TD></TD></TR>\n
ByeTicket.c(216):     <TR><TD>\n
ByeTicket.c(216):     <blockquote>\n
ByeTicket.c(216):     <H1><b>Web Tours</b></H1>\n
ByeTicket.c(216):     Welcome to the Web Tours site.\n
ByeTicket.c(216):     <br/>\n
ByeTicket.c(216):     To make reservations,please enter your account information to the left.\n
ByeTicket.c(216):     <br/>\n
ByeTicket.c(216):     If you haven't registered yet, <A href="/cgi-bin/login.pl?username=&amp;password=&amp;getI
ByeTicket.c(216):     nfo=true" ><B>sign up now</B></A> to get access to all our resources.\n
ByeTicket.c(216):     <br/>\n
ByeTicket.c(216):     To configure the server options, use <A href="/cgi-bin/admin.pl" target="body" ><b>adminis
ByeTicket.c(216):     tration</b></A> link.\n
ByeTicket.c(216):     <br/><br/><br/><br/><br/><br/>\n
ByeTicket.c(216):     <br/><small>\n
ByeTicket.c(216):     This product uses parts of the SMT Kernel, Copyright (c) 1991-99 <A href="http://www.imati
ByeTicket.c(216):     x.com" target="new"><B><small>iMatix Corporation</small></B></A> \n
ByeTicket.c(216):     </small>\n
ByeTicket.c(216):     </blockquote></TD>\n
ByeTicket.c(216):     <TD></TD></TR>\n
ByeTicket.c(216):     </table>\n
ByeTicket.c(216):     </body>\n
ByeTicket.c(216):     </HTML>\n
ByeTicket.c(216): t=83058ms: 256-byte response headers for "http://127.0.0.1:1080/cgi-bin/nav.pl?in=home" (RelFrameId=1.1, Internal ID=59)
ByeTicket.c(216):     HTTP/1.1 200 OK\r\n
